,user_names,text
6658,virginiafoxx,"Randi Weingarten just loves shooting herself in the foot.

Americans have more confidence in Republicans handling education than Democrats. Wonder why... https://t.co/LCPm24inFQ"
6659,virginiafoxx,RT @EdLaborGOP: .@POTUS' Public Service Loan Forgiveness is a reverse Robin Hood - STEALS from the poor to PAY the rich. https://t.co/6eMJC…
6660,virginiafoxx,RT @EdLaborGOP: “The current NLRB's radical leftward lurch proves one solitary thing: Democrats will always twist themselves into a legisla…
6661,virginiafoxx,"RT @EdLaborGOP: 📢 @AFTunion is complaining about ""politicizing education""—pot meet kettle.

Teachers unions collaborated with @WhiteHouse a…"
6662,virginiafoxx,"The Biden administration: ""We are stronger economically than we have been in history.""

9.1% inflation says otherwise."
6663,virginiafoxx,Abortion is not a constitutional right.
6664,virginiafoxx,"RT @EdLaborGOP: ""Last time I checked, the President serves 𝐀𝐋𝐋 Americans—not just union bosses. Perhaps his memory has failed him yet again…"
6665,virginiafoxx,"RT @EdLaborGOP: “From political appointees in the Biden White House to Democrat members of Congress, men and women are lining up with their…"
6666,virginiafoxx,RT @EdLaborGOP: “We should be doing all we can to safeguard the savings of retirees instead of putting them at risk to satisfy the woke mob…
6667,virginiafoxx,"RT @GOPoversight: Pregnancy care centers play an important role in providing care for mothers and families.

Democrats like Senator Warren…"
6668,virginiafoxx,9.1% will be Joe Biden’s approval rating soon.
6669,virginiafoxx,"9.1%.

End of quote. Repeat the line."
6670,virginiafoxx,"RT @EdLaborGOP: ""We must equip workers with the tools for success by empowering employers to play a more influential role in our nation's w…"
6671,virginiafoxx,"For someone who claimed he wanted to ""unify"" the country, Joe Biden sure blames a hell of a lot of people for the catastrophes he's caused."
6672,virginiafoxx,"Which one of your union boss allies wrote this tweet for you, @POTUS? https://t.co/QKF2pR964C"
6673,virginiafoxx,"Yet, your administration has bowed low enough before union bosses to taste dirt. https://t.co/UAHUawFkHJ"
6674,virginiafoxx,"RT @EdLaborGOP: “Workers, retirees, and taxpayers deserve better.” @virginiafoxx and @RepRickAllen on @POTUS' bailout of insolvent and fail…"
6675,virginiafoxx,It's always Bo Time. https://t.co/U2En80NZov
6676,virginiafoxx,"First, Biden blamed energy producers.

Then it was “Putin’s Price Hike”.

Now, it’s small business owners.

Tomorrow, he’ll blame his energy catastrophe on Americans who haven’t bought an electric car yet."
6677,virginiafoxx,🇺🇸
6678,virginiafoxx,"Happy INDEPENDENCE Day 🇺🇸🇺🇸🇺🇸

God bless our magnificent Republic! https://t.co/NETggmyxja"
6679,virginiafoxx,“And take off those ‘I did that’ stickers on your gas pumps too. Do it now.” https://t.co/ZHVQWSlM8Y
6680,virginiafoxx,"RT @WSHStand: FOXX: Time to Clear the Left’s Anti-Life Smokescreen. 

@virginiafoxx https://t.co/EgmeHZK64e https://t.co/1DJ6pwxM4Y"
6681,virginiafoxx,"As pro-life Americans, we must correct the record on the linguistic gymnastics of the left.

My latest op-ed in @WSHStand 👇

https://t.co/hlt7W6O0By"
6682,virginiafoxx,"RT @EdLaborGOP: ""To my fellow Americans who are concerned about the severe consequences of mass loan forgiveness, it’s time to wake up. Bid…"
6683,virginiafoxx,"RT @EdLaborGOP: ✍️@virginiafoxx, @SenatorBurr, @RepRickAllen, and @SenatorBraun call @NLRBGC to account for pushing guidance that flies in…"
6684,virginiafoxx,"RT @EdLaborGOP: 📢 @VirginiaFoxx: “Should the @NLRB choose to overturn decades of precedent and silence job creators, the consequences will…"
6685,virginiafoxx,"RT @EdLaborGOP: ""While members of Congress &amp; talking heads are distracted by what Biden might do on student loans, they’re missing the wide…"
6686,virginiafoxx,"The First Amendment wins ✅

Religious liberty wins ✅

Happy Monday. https://t.co/m0XAcFvbb6"
6687,virginiafoxx,"RT @EdLaborGOP: ""ONE-SIZE-FITS-ALL,"" write @virginiafoxx and @MMM in a letter to @secmartywalsh slamming @DOL's Wagner-Peyser rule, which w…"
6688,virginiafoxx,Life is always winning.
6689,virginiafoxx,"RT @EdLaborGOP: “What about the people who did borrow money, who paid it back? What is fair to them? What is fair to the parents who worked…"
6690,virginiafoxx,"My statement on the Supreme Court's pro-life ruling:

https://t.co/xSZJTU61Uk"
6691,virginiafoxx,"Today, and every day, LIFE wins."
6692,virginiafoxx,"RT @RepRichHudson: Every state, including NC, is now suffering from the #BidenBorderCrisis.

Thanks to @RepTedBudd, @RepGregMurphy, @virgin…"
6693,virginiafoxx,"RT @EdLaborGOP: ""For an administration that claims to carry the torch for  ‘equality’, these proposed regulations are steeped in hypocrisy.…"
6694,virginiafoxx,"RT @EdLaborGOP: Today is the 50th anniversary of the passage of Title IX, legislation that revolutionized women’s sports and access to educ…"
6695,virginiafoxx,The Constitution is absolute.
6696,virginiafoxx,What “I’m doing my part” looks like. https://t.co/Vl5F22QW21 https://t.co/ezT3tAEq5D
6697,virginiafoxx,"RT @GOPoversight: ""The issues of the Washington Commanders and the NFL are the last thing on Americans’ minds.""

Americans are concerned ab…"
6698,virginiafoxx,"Here’s a reminder for you, @POTUS. https://t.co/OBCPvvjQM9"
6699,virginiafoxx,"Make every state a right-to-work state.

I guarantee the country would be much better off."
6700,virginiafoxx,"RT @EdLaborGOP: .@virginiafoxx and @GOPLeader applaud Carson v. Makin SCOTUS decision, saying: ""Religious freedom and school choice had the…"
6701,virginiafoxx,"RT @EdLaborGOP: From the right to exercise your religious beliefs to the right to choose when, where, and how you work, the Biden administr…"
6702,virginiafoxx,"RT @GOPoversight: Democrats held a hearing on pet collars last week.

What do you think Democrats are holding a hearing on this week? 🧐"
6703,virginiafoxx,"Joe Biden's approval rating is in the gutter.

Will he blame Putin for that too?"
6704,virginiafoxx,"RT @EdLaborGOP: There’s a new bully in school: radical progressives amplified by unions and democrats. Parents have had enough. 

Read @vir…"
6705,virginiafoxx,"RT @WashTimesOpEd: Rep. @virginiafoxx: ""Freedom is on trial in America, and the Biden administration has assumed the roles of judge, jury a…"
6706,virginiafoxx,Happy Father’s Day to all the amazing and dedicated dads across the 5th District and the entire country! https://t.co/d0L9ll3nuO
6707,virginiafoxx,"RT @EdLaborGOP: Do PBMs jack up prescription costs? @virginiafoxx, @RepRickAllen, and @RepHarshbarger sent a letter to @USGAO to get answer…"
6708,virginiafoxx,RT @EdLaborGOP: Educational freedom = American freedom.
6709,virginiafoxx,"Come November, we will have a referendum focused on protecting the Constitution and the God-given rights of “We the people.” 

Neither bend to the federal bureaucracy, and they never will.

My latest op-ed in the @CarolinaJournal 👇

https://t.co/gDnUI8EhfF"
6710,virginiafoxx,"RT @GOPoversight: ""This policy is an unjust wealth transfer from hardworking Americans to highly educated upper-middle-class graduates who…"
6711,virginiafoxx,"RT @EdLaborGOP: ""Public officials should 𝐧𝐞𝐯𝐞𝐫 use their office to unjustly enrich themselves,"" @virginiafoxx and @JamesComer write to @Off…"
6712,virginiafoxx,"This is coming from the same administration that has been screeching about “Putin’s Price Hike”.

Step One: Blame Putin.
Step Two: Blame energy producers.
Step Three: Repeat. https://t.co/pCyB6rwaTj"
6713,virginiafoxx,RT @kelly_laco: EXCLUSIVE: @RepJamesComer &amp; @virginiafoxx are demanding a probe of potential White House staff conflicts related to the Bid…
6714,virginiafoxx,"RT @GOPoversight: 🚨NEW🚨
 
@RepJamesComer &amp; @virginiafoxx raise ethical concerns about Biden Admin officials poised to receive a financial w…"
6715,virginiafoxx,RT @EdLaborGOP: Today @virginiafoxx and @SenatorBurr awarded an F to the @usedgov and @SecCardona for failing to follow the law when it com…
6716,virginiafoxx,"No, hardworking entrepreneurs and individual workers are the ones who built the middle class. https://t.co/caEXuRbBTD"
6717,virginiafoxx,"I’ll take “The American people aren’t buying this talking point” for $5,000. https://t.co/PwibmW8o9B"
6718,virginiafoxx,"""Changing people's lives"" = ""Robbing people blind"" https://t.co/NeWRAQQE3C"
6719,virginiafoxx,"RT @HouseGOP: Today, we celebrate the U.S. Army for defending our great nation for 247 years.

Happy Birthday, @USArmy! https://t.co/1bS8p3…"
6720,virginiafoxx,"The American flag will ALWAYS be recognized as the greatest symbol of freedom in the entire world.

Happy Flag Day 🇺🇸🇺🇸🇺🇸 https://t.co/b2xPs6wFaU"
6721,virginiafoxx,"We’re on the brink of a recession, and if fiscal irresponsibility continues to fester in Washington, the worst is surely yet to come.

My new op-ed in the Wilkes Record on the latest Democrat spending scheme 👇👇👇

https://t.co/uJaJwnTOny"
6722,virginiafoxx,Who will Joe Biden blame inflation on next?
6723,virginiafoxx,"Karine Jean-Pierre: ""The economy is in a better place than it has been historically"".

Janet Yellen said she ""hopes"" that inflation will come down.

Joe Biden said inflation is his ""top priority"".

This administration doesn't have a damn clue. It destroys everything it touches. https://t.co/YFlrjqN7Co"
6724,virginiafoxx,"Can’t afford gas? Buy an electric car.

Inflation too high? Lower your expectations.

Speak out at a school board meeting? The DOJ targets you.

Student loans? Taxpayers foot the bill.

No wonder the American people don’t have confidence in Democrats."
6725,virginiafoxx,"RT @EdLaborGOP: “If his goal is to have low-income Americans subsidize privileged college graduates and the upper class, President Biden wi…"
6726,virginiafoxx,"It’ll surely pain my Democrat colleagues to hear this, but I’ll say it anyway: the Constitution is absolute. https://t.co/v3dzLAkxbf"
6727,virginiafoxx,"RT @EdLaborGOP: ✍️@virginiafoxx to @SecCardona: ""I am gravely concerned the @usedgov will further harm borrowers and taxpayers if it acts o…"
6728,virginiafoxx,"Can't stomach paying $5 per gallon for gas? Democrats have a solution: fork out $56,000 for an electric car.

Just when you think they couldn't get more tone deaf, they crank it up a few notches. https://t.co/Nf6mUEpUti"
6729,virginiafoxx,Joe Biden has no plan.
6730,virginiafoxx,RT @EdLaborGOP: Says it all ⤵️
6731,virginiafoxx,RT @CarolinaJournal: https://t.co/6WDFEpNaeB
6732,virginiafoxx,"“The tide has turned! The free men of the world are marching together to Victory!”

- Gen. Dwight D. Eisenhower https://t.co/wwoQWxLC9t"
6733,virginiafoxx,"RT @EdLaborGOP: Why can't the Biden administration let American workers choose how they want to work?

https://t.co/K6GMRDbkvt https://t.co…"
6734,virginiafoxx,Student loan forgiveness is Joe Biden's bribe to voters.
6735,virginiafoxx,RT @EdLaborGOP: .@POTUS has tunnel vision. He would rather spend taxpayer dollars on his radical student loan forgiveness schemes than do t…
